,Time_s,SOC,Temperature_C
0,0,0.5,20
1,600,0.49631092277640615,20
2,1200,0.49512106582722915,20
3,1800,0.4972574440844629,20
4,2400,0.49748619060719274,20
5,3000,0.509006450824873,20
6,3600,0.5092980978931118,20
7,4200,0.48163821533855417,20
8,4800,0.4761508492497119,20
9,5400,0.4758722187014951,20
10,6000,0.4714773295576362,20
11,6600,0.4753774545748889,20
12,7200,0.4896085427318409,20
13,7800,0.4801191215875347,20
14,8400,0.4820615633786067,20
15,9000,0.4989314013540793,20
16,9600,0.5159911567944191,20
17,10200,0.5337710997961473,20
18,10800,0.5478157515009809,20
19,11400,0.5377659475566338,20
20,12000,0.5508482417916942,20
21,12600,0.5708074030928645,20
22,13200,0.5833776324323814,20
23,13800,0.5943921758657447,20
24,14400,0.6082357961741258,20
25,15000,0.5971028558579967,20
26,15600,0.6009087364509281,20
27,16200,0.6131762913948264,20
28,16800,0.6236322425813257,20
29,17400,0.633807941709063,20
30,18000,0.6387580516069488,20
31,18600,0.6376616984448038,20
32,19200,0.6454153056016525,20
33,19800,0.6518847728864323,20
34,20400,0.6520650228943943,20
35,21000,0.6487442534709426,20
36,21600,0.645403275488381,20
37,22200,0.6461265725642159,20
38,22800,0.6472004897101952,20
39,23400,0.653024701905059,20
40,24000,0.6550392197323576,20
41,24600,0.6533193316505947,20
42,25200,0.6527271926218203,20
43,25800,0.6644383148448776,20
44,26400,0.6741805272716567,20
45,27000,0.6778547846578178,20
46,27600,0.6807343737324487,20
47,28200,0.6857800243373048,20
48,28800,0.701106826249177,20
49,29400,0.7168398974949132,20
50,30000,0.7213104134171479,20
51,30600,0.7263353008795193,20
52,31200,0.7308042518373292,20
53,31800,0.7381170032796869,20
54,32400,0.745761622787821,20
55,33000,0.7620890348315253,20
56,33600,0.7679331846180626,20
57,34200,0.7715994974019804,20
58,34800,0.7716075840304923,20
59,35400,0.7715546241500058,20
60,36000,0.7751837502969912,20
61,36600,0.7901185585400596,20
62,37200,0.7912744342452321,20
63,37800,0.7913735922625116,20
64,38400,0.7854657221259177,20
65,39000,0.7875258823061944,20
66,39600,0.7896951453842833,20
67,40200,0.7834598207005432,20
68,40800,0.7814978733573075,20
69,41400,0.7827854560066426,20
70,42000,0.7885110906247708,20
71,42600,0.7883863714760682,20
72,43200,0.7805167046782184,20
73,43800,0.7536356045703565,20
74,44400,0.7358837876959925,20
75,45000,0.7339507482086078,20
76,45600,0.7240485862076675,20
77,46200,0.7207781707731731,20
78,46800,0.7234136304912406,20
79,47400,0.7209974639216166,20
80,48000,0.7243228479403919,20
81,48600,0.7300746358500932,20
82,49200,0.731985929440782,20
83,49800,0.7379354687739179,20
84,50400,0.7337607612435617,20
85,51000,0.7167420486277822,20
86,51600,0.7000119344272898,20
87,52200,0.6866259417475186,20
88,52800,0.6668850660203234,20
89,53400,0.6506504512660688,20
90,54000,0.6502818167559932,20
91,54600,0.6376974351816245,20
92,55200,0.6338224634607483,20
93,55800,0.631148067186819,20
94,56400,0.6240770155633719,20
95,57000,0.6194546139342899,20
96,57600,0.627342428778052,20
97,58200,0.6531822670143008,20
98,58800,0.6663010484908751,20
99,59400,0.66390654743785,20
100,60000,0.6590101192134508,20
101,60600,0.6570356067291309,20
102,61200,0.642128375052561,20
103,61800,0.6483275572706605,20
104,62400,0.6418867785058804,20
105,63000,0.627955673029993,20
106,63600,0.6210414646803274,20
107,64200,0.6175527995184142,20
108,64800,0.613579990003683,20
109,65400,0.6262196911694695,20
110,66000,0.6313001096314769,20
111,66600,0.63131785937919,20
112,67200,0.6350006281387378,20
113,67800,0.6328093999282122,20
114,68400,0.6260255864755289,20
115,69000,0.6212812784764588,20
116,69600,0.6199140438738294,20
117,70200,0.6216394978492399,20
118,70800,0.6243369073530316,20
119,71400,0.6269242328890435,20
120,72000,0.6295170285885318,20
121,72600,0.6161494788869852,20
122,73200,0.6134153890068659,20
123,73800,0.6198194049581863,20
