,Time_s,Temperature_C
444,799200.0,25.0
445,801000.0,24.8
446,802800.0,24.7
447,804600.0,24.6
448,806400.0,24.5
449,808200.0,24.3
450,810000.0,24.2
451,811800.0,24.1
452,813600.0,24.0
453,815400.0,23.9
454,817200.0,23.8
455,819000.0,23.7
456,820800.0,23.7
457,822600.0,23.6
458,824400.0,23.6
459,826200.0,23.5
460,828000.0,23.5
461,829800.0,23.5
462,831600.0,23.5
463,833400.0,23.6
464,835200.0,23.6
465,837000.0,23.6
466,838800.0,23.7
467,840600.0,23.9
468,842400.0,24.1
469,844200.0,24.2
470,846000.0,24.3
471,847800.0,24.4
472,849600.0,24.5
473,851400.0,24.6
474,853200.0,24.7
475,855000.0,24.9
476,856800.0,25.0
477,858600.0,25.2
478,860400.0,25.3
479,862200.0,25.3
480,864000.0,25.5
481,865800.0,25.5
482,867600.0,25.6
483,869400.0,25.6
484,871200.0,25.6
485,873000.0,25.5
486,874800.0,25.3
487,876600.0,25.1
488,878400.0,24.9
489,880200.0,24.8
490,882000.0,24.7
491,883800.0,24.6
492,885600.0,24.5
493,887400.0,24.4
494,889200.0,24.3
495,891000.0,24.2
496,892800.0,24.1
497,894600.0,24.0
498,896400.0,23.9
499,898200.0,23.8
500,900000.0,23.7
501,901800.0,23.6
502,903600.0,23.6
503,905400.0,23.5
504,907200.0,23.4
505,909000.0,23.3
506,910800.0,23.3
507,912600.0,23.3
508,914400.0,23.2
509,916200.0,23.3
510,918000.0,23.3
511,919800.0,23.4
512,921600.0,23.5
513,923400.0,23.6
514,925200.0,23.7
515,927000.0,24.0
516,928800.0,24.2
517,930600.0,24.4
518,932400.0,24.5
519,934200.0,24.6
520,936000.0,24.8
521,937800.0,24.9
522,939600.0,25.1
523,941400.0,25.2
524,943200.0,25.3
525,945000.0,25.4
526,946800.0,25.5
527,948600.0,25.5
528,950400.0,25.7
529,952200.0,25.8
530,954000.0,25.8
531,955800.0,25.9
532,957600.0,25.9
533,959400.0,25.8
534,961200.0,25.7
535,963000.0,25.5
536,964800.0,25.3
537,966600.0,25.2
538,968400.0,25.1
539,970200.0,25.0
540,972000.0,24.9
541,973800.0,24.8
542,975600.0,24.7
543,977400.0,24.6
544,979200.0,24.5
545,981000.0,24.4
546,982800.0,24.3
547,984600.0,24.2
548,986400.0,24.1
549,988200.0,24.1
550,990000.0,24.0
551,991800.0,23.9
552,993600.0,23.8
553,995400.0,23.8
554,997200.0,23.7
555,999000.0,23.7
556,1000800.0,23.6
557,1002600.0,23.6
558,1004400.0,23.6
559,1006200.0,23.6
560,1008000.0,23.6
561,1009800.0,23.7
562,1011600.0,23.9
563,1013400.0,24.2
564,1015200.0,24.5
565,1017000.0,24.7
566,1018800.0,24.8
567,1020600.0,24.9
568,1022400.0,25.1
569,1024200.0,25.2
570,1026000.0,25.3
571,1027800.0,25.4
572,1029600.0,25.5
573,1031400.0,25.6
574,1033200.0,25.6
575,1035000.0,25.6
576,1036800.0,25.7
577,1038600.0,25.7
578,1040400.0,25.7
579,1042200.0,25.7
580,1044000.0,25.6
581,1045800.0,25.5
582,1047600.0,25.4
583,1049400.0,25.2
584,1051200.0,25.0
585,1053000.0,24.9
586,1054800.0,24.8
587,1056600.0,24.7
588,1058400.0,24.6
589,1060200.0,24.6
590,1062000.0,24.5
591,1063800.0,24.4
592,1065600.0,24.3
593,1067400.0,24.3
594,1069200.0,24.2
595,1071000.0,24.1
596,1072800.0,24.0
597,1074600.0,24.0
598,1076400.0,23.9
599,1078200.0,23.8
600,1080000.0,23.8
601,1081800.0,23.7
602,1083600.0,23.7
603,1085400.0,23.6
604,1087200.0,23.5
605,1089000.0,23.5
606,1090800.0,23.5
607,1092600.0,23.5
608,1094400.0,23.5
609,1096200.0,23.6
610,1098000.0,23.6
611,1099800.0,23.8
612,1101600.0,24.0
613,1103400.0,24.1
614,1105200.0,24.3
615,1107000.0,24.4
616,1108800.0,24.6
617,1110600.0,24.7
618,1112400.0,24.8
619,1114200.0,25.0
620,1116000.0,25.1
621,1117800.0,25.2
622,1119600.0,25.3
623,1121400.0,25.3
624,1123200.0,25.4
625,1125000.0,25.4
626,1126800.0,25.4
627,1128600.0,25.4
628,1130400.0,25.4
629,1132200.0,25.3
630,1134000.0,25.2
631,1135800.0,25.0
632,1137600.0,24.9
633,1139400.0,24.7
634,1141200.0,24.6
635,1143000.0,24.5
636,1144800.0,24.4
637,1146600.0,24.3
638,1148400.0,24.2
639,1150200.0,24.2
640,1152000.0,24.1
641,1153800.0,24.0
642,1155600.0,23.9
643,1157400.0,23.8
644,1159200.0,23.8
645,1161000.0,23.7
646,1162800.0,23.6
647,1164600.0,23.6
648,1166400.0,23.5
649,1168200.0,23.5
650,1170000.0,23.4
651,1171800.0,23.4
652,1173600.0,23.4
653,1175400.0,23.4
654,1177200.0,23.4
655,1179000.0,23.4
656,1180800.0,23.4
657,1182600.0,23.4
658,1184400.0,23.5
659,1186200.0,23.6
660,1188000.0,23.8
661,1189800.0,24.0
662,1191600.0,24.1
663,1193400.0,24.3
664,1195200.0,24.4
665,1197000.0,24.5
666,1198800.0,24.7
667,1200600.0,24.8
668,1202400.0,25.0
669,1204200.0,25.1
670,1206000.0,25.2
671,1207800.0,25.2
672,1209600.0,25.4
673,1211400.0,25.5
674,1213200.0,25.5
675,1215000.0,25.5
676,1216800.0,25.5
677,1218600.0,25.4
678,1220400.0,25.3
679,1222200.0,25.1
680,1224000.0,24.9
681,1225800.0,24.7
682,1227600.0,24.6
683,1229400.0,24.5
684,1231200.0,24.4
685,1233000.0,24.3
686,1234800.0,24.2
687,1236600.0,24.1
688,1238400.0,24.0
689,1240200.0,23.9
690,1242000.0,23.8
691,1243800.0,23.8
692,1245600.0,23.8
693,1247400.0,23.7
694,1249200.0,23.7
695,1251000.0,23.7
696,1252800.0,23.6
697,1254600.0,23.6
698,1256400.0,23.5
699,1258200.0,23.4
700,1260000.0,23.4
701,1261800.0,23.4
702,1263600.0,23.4
703,1265400.0,23.4
704,1267200.0,23.4
705,1269000.0,23.5
706,1270800.0,23.6
707,1272600.0,23.8
708,1274400.0,24.1
709,1276200.0,24.2
710,1278000.0,24.3
711,1279800.0,24.4
712,1281600.0,24.6
713,1283400.0,24.7
714,1285200.0,24.8
715,1287000.0,24.9
716,1288800.0,25.1
717,1290600.0,25.1
718,1292400.0,25.2
719,1294200.0,25.2
720,1296000.0,25.3
721,1297800.0,25.3
722,1299600.0,25.3
723,1301400.0,25.2
724,1303200.0,25.1
725,1305000.0,24.9
726,1306800.0,24.7
727,1308600.0,24.5
728,1310400.0,24.3
729,1312200.0,24.2
730,1314000.0,24.1
731,1315800.0,24.0
732,1317600.0,23.9
733,1319400.0,23.9
734,1321200.0,23.8
735,1323000.0,23.8
736,1324800.0,23.7
737,1326600.0,23.7
738,1328400.0,23.7
739,1330200.0,23.7
740,1332000.0,23.7
741,1333800.0,23.6
742,1335600.0,23.6
743,1337400.0,23.6
744,1339200.0,23.5
745,1341000.0,23.5
746,1342800.0,23.5
747,1344600.0,23.5
748,1346400.0,23.5
749,1348200.0,23.5
750,1350000.0,23.4
751,1351800.0,23.5
752,1353600.0,23.5
753,1355400.0,23.6
754,1357200.0,23.7
755,1359000.0,23.9
756,1360800.0,24.2
757,1362600.0,24.3
758,1364400.0,24.5
759,1366200.0,24.6
760,1368000.0,24.8
761,1369800.0,24.9
762,1371600.0,25.0
763,1373400.0,25.1
764,1375200.0,25.2
765,1377000.0,25.2
766,1378800.0,25.3
767,1380600.0,25.3
768,1382400.0,25.3
769,1384200.0,25.3
770,1386000.0,25.3
771,1387800.0,25.2
772,1389600.0,25.1
773,1391400.0,24.9
774,1393200.0,24.8
775,1395000.0,24.6
776,1396800.0,24.4
777,1398600.0,24.4
778,1400400.0,24.3
779,1402200.0,24.3
780,1404000.0,24.2
781,1405800.0,24.2
782,1407600.0,24.1
783,1409400.0,24.0
784,1411200.0,24.0
785,1413000.0,24.0
786,1414800.0,23.9
787,1416600.0,24.0
788,1418400.0,24.0
789,1420200.0,24.0
790,1422000.0,24.0
791,1423800.0,24.0
792,1425600.0,24.0
793,1427400.0,24.0
794,1429200.0,24.0
795,1431000.0,24.0
796,1432800.0,24.0
797,1434600.0,24.1
798,1436400.0,24.1
799,1438200.0,24.1
800,1440000.0,24.1
801,1441800.0,24.2
802,1443600.0,24.3
803,1445400.0,24.4
804,1447200.0,24.6
805,1449000.0,24.7
806,1450800.0,24.8
807,1452600.0,24.9
808,1454400.0,25.0
809,1456200.0,25.1
810,1458000.0,25.2
811,1459800.0,25.2
812,1461600.0,25.2
813,1463400.0,25.2
814,1465200.0,25.2
815,1467000.0,25.2
816,1468800.0,25.2
817,1470600.0,25.1
818,1472400.0,25.1
819,1474200.0,25.0
820,1476000.0,24.9
821,1477800.0,24.8
822,1479600.0,24.7
823,1481400.0,24.6
824,1483200.0,24.5
825,1485000.0,24.5
826,1486800.0,24.4
827,1488600.0,24.4
828,1490400.0,24.4
829,1492200.0,24.4
830,1494000.0,24.4
831,1495800.0,24.3
832,1497600.0,24.3
833,1499400.0,24.3
834,1501200.0,24.2
835,1503000.0,24.2
836,1504800.0,24.2
837,1506600.0,24.2
838,1508400.0,24.2
839,1510200.0,24.2
840,1512000.0,24.1
841,1513800.0,24.0
842,1515600.0,24.0
843,1517400.0,23.9
844,1519200.0,23.8
845,1521000.0,23.9
846,1522800.0,23.9
847,1524600.0,24.0
848,1526400.0,24.1
849,1528200.0,24.2
850,1530000.0,24.3
851,1531800.0,24.4
852,1533600.0,24.5
853,1535400.0,24.6
854,1537200.0,24.7
855,1539000.0,24.8
856,1540800.0,24.9
857,1542600.0,25.0
858,1544400.0,25.1
859,1546200.0,25.2
860,1548000.0,25.3
861,1549800.0,25.3
862,1551600.0,25.3
863,1553400.0,25.3
864,1555200.0,25.3
865,1557000.0,25.3
866,1558800.0,25.3
867,1560600.0,25.2
868,1562400.0,25.1
869,1564200.0,25.0
870,1566000.0,24.8
871,1567800.0,24.7
872,1569600.0,24.6
873,1571400.0,24.5
874,1573200.0,24.5
875,1575000.0,24.4
876,1576800.0,24.4
877,1578600.0,24.4
878,1580400.0,24.3
879,1582200.0,24.3
880,1584000.0,24.3
881,1585800.0,24.3
882,1587600.0,24.3
883,1589400.0,24.3
884,1591200.0,24.3
885,1593000.0,24.3
886,1594800.0,24.3
887,1596600.0,24.2
888,1598400.0,24.2
889,1600200.0,24.2
890,1602000.0,24.1
891,1603800.0,24.1
892,1605600.0,24.1
893,1607400.0,24.1
894,1609200.0,24.1
895,1611000.0,24.1
896,1612800.0,24.1
897,1614600.0,24.2
898,1616400.0,24.2
899,1618200.0,24.4
900,1620000.0,24.5
901,1621800.0,24.7
902,1623600.0,24.9
903,1625400.0,25.0
904,1627200.0,25.2
905,1629000.0,25.3
906,1630800.0,25.4
907,1632600.0,25.5
908,1634400.0,25.6
909,1636200.0,25.7
910,1638000.0,25.8
911,1639800.0,25.8
912,1641600.0,25.9
913,1643400.0,25.9
914,1645200.0,25.9
915,1647000.0,25.8
916,1648800.0,25.8
917,1650600.0,25.7
918,1652400.0,25.6
919,1654200.0,25.4
920,1656000.0,25.3
921,1657800.0,25.2
922,1659600.0,25.1
923,1661400.0,25.0
924,1663200.0,24.9
925,1665000.0,24.9
926,1666800.0,24.8
927,1668600.0,24.8
928,1670400.0,24.7
929,1672200.0,24.7
930,1674000.0,24.6
931,1675800.0,24.6
932,1677600.0,24.6
933,1679400.0,24.5
934,1681200.0,24.5
935,1683000.0,24.5
936,1684800.0,24.4
937,1686600.0,24.4
938,1688400.0,24.4
939,1690200.0,24.4
940,1692000.0,24.3
941,1693800.0,24.3
942,1695600.0,24.3
943,1697400.0,24.3
944,1699200.0,24.3
945,1701000.0,24.4
946,1702800.0,24.4
947,1704600.0,24.6
948,1706400.0,24.7
949,1708200.0,24.8
950,1710000.0,24.9
951,1711800.0,25.0
952,1713600.0,25.0
953,1715400.0,25.1
954,1717200.0,25.1
955,1719000.0,25.2
956,1720800.0,25.3
957,1722600.0,25.4
958,1724400.0,25.4
959,1726200.0,25.4
960,1728000.0,25.5
961,1729800.0,25.5
962,1731600.0,25.4
963,1733400.0,25.4
964,1735200.0,25.3
965,1737000.0,25.2
966,1738800.0,25.1
967,1740600.0,24.9
968,1742400.0,24.8
969,1744200.0,24.7
970,1746000.0,24.6
971,1747800.0,24.5
972,1749600.0,24.4
973,1751400.0,24.4
974,1753200.0,24.3
975,1755000.0,24.3
976,1756800.0,24.2
977,1758600.0,24.2
978,1760400.0,24.2
979,1762200.0,24.2
980,1764000.0,24.3
981,1765800.0,24.3
982,1767600.0,24.3
983,1769400.0,24.2
984,1771200.0,24.2
985,1773000.0,24.2
986,1774800.0,24.2
987,1776600.0,24.2
988,1778400.0,24.2
989,1780200.0,24.2
990,1782000.0,24.2
991,1783800.0,24.2
992,1785600.0,24.2
993,1787400.0,24.3
994,1789200.0,24.3
995,1791000.0,24.5
996,1792800.0,24.6
997,1794600.0,24.7
998,1796400.0,24.8
999,1798200.0,24.8
1000,1800000.0,24.9
1001,1801800.0,25.0
1002,1803600.0,25.0
1003,1805400.0,25.1
1004,1807200.0,25.2
1005,1809000.0,25.2
1006,1810800.0,25.2
1007,1812600.0,25.2
1008,1814400.0,25.2
1009,1816200.0,25.2
1010,1818000.0,25.2
1011,1819800.0,25.2
1012,1821600.0,25.1
1013,1823400.0,25.0
1014,1825200.0,24.9
1015,1827000.0,24.8
1016,1828800.0,24.6
1017,1830600.0,24.5
1018,1832400.0,24.4
1019,1834200.0,24.4
1020,1836000.0,24.3
1021,1837800.0,24.2
1022,1839600.0,24.2
1023,1841400.0,24.1
1024,1843200.0,24.1
1025,1845000.0,24.1
1026,1846800.0,24.0
1027,1848600.0,24.0
1028,1850400.0,23.9
1029,1852200.0,23.9
1030,1854000.0,23.9
1031,1855800.0,23.9
1032,1857600.0,23.9
1033,1859400.0,23.9
1034,1861200.0,23.8
1035,1863000.0,23.8
1036,1864800.0,23.8
1037,1866600.0,23.9
1038,1868400.0,23.9
1039,1870200.0,23.9
1040,1872000.0,23.9
1041,1873800.0,24.0
1042,1875600.0,24.0
1043,1877400.0,24.2
1044,1879200.0,24.3
1045,1881000.0,24.4
1046,1882800.0,24.5
1047,1884600.0,24.6
1048,1886400.0,24.8
1049,1888200.0,24.8
1050,1890000.0,24.9
1051,1891800.0,25.0
1052,1893600.0,25.0
1053,1895400.0,25.0
1054,1897200.0,25.1
1055,1899000.0,25.1
1056,1900800.0,25.1
1057,1902600.0,25.0
1058,1904400.0,25.0
1059,1906200.0,25.0
1060,1908000.0,24.9
1061,1909800.0,24.8
1062,1911600.0,24.7
1063,1913400.0,24.6
1064,1915200.0,24.4
1065,1917000.0,24.4
1066,1918800.0,24.3
1067,1920600.0,24.2
1068,1922400.0,24.1
1069,1924200.0,24.1
1070,1926000.0,24.0
1071,1927800.0,24.0
1072,1929600.0,23.9
1073,1931400.0,23.9
1074,1933200.0,23.8
1075,1935000.0,23.8
1076,1936800.0,23.9
1077,1938600.0,23.9
1078,1940400.0,23.9
1079,1942200.0,23.8
1080,1944000.0,23.8
1081,1945800.0,23.8
1082,1947600.0,23.8
1083,1949400.0,23.8
1084,1951200.0,23.8
1085,1953000.0,23.8
1086,1954800.0,23.8
1087,1956600.0,23.8
1088,1958400.0,23.8
1089,1960200.0,23.9
1090,1962000.0,24.0
1091,1963800.0,24.1
1092,1965600.0,24.3
1093,1967400.0,24.4
1094,1969200.0,24.6
1095,1971000.0,24.8
1096,1972800.0,24.9
1097,1974600.0,25.0
1098,1976400.0,25.1
1099,1978200.0,25.2
1100,1980000.0,25.2
1101,1981800.0,25.3
1102,1983600.0,25.3
1103,1985400.0,25.3
1104,1987200.0,25.4
1105,1989000.0,25.4
1106,1990800.0,25.4
1107,1992600.0,25.3
1108,1994400.0,25.3
1109,1996200.0,25.1
1110,1998000.0,25.0
1111,1999800.0,24.9
1112,2001600.0,24.7
1113,2003400.0,24.7
1114,2005200.0,24.6
1115,2007000.0,24.5
1116,2008800.0,24.5
1117,2010600.0,24.4
1118,2012400.0,24.4
1119,2014200.0,24.3
1120,2016000.0,24.3
1121,2017800.0,24.3
1122,2019600.0,24.2
1123,2021400.0,24.2
1124,2023200.0,24.2
1125,2025000.0,24.2
1126,2026800.0,24.2
1127,2028600.0,24.2
1128,2030400.0,24.1
1129,2032200.0,24.1
1130,2034000.0,24.1
1131,2035800.0,24.1
1132,2037600.0,24.1
1133,2039400.0,24.1
1134,2041200.0,24.1
1135,2043000.0,24.1
1136,2044800.0,24.1
1137,2046600.0,24.2
1138,2048400.0,24.3
1139,2050200.0,24.4
1140,2052000.0,24.6
1141,2053800.0,24.7
1142,2055600.0,24.8
1143,2057400.0,24.9
1144,2059200.0,25.1
1145,2061000.0,25.2
1146,2062800.0,25.3
1147,2064600.0,25.4
1148,2066400.0,25.5
1149,2068200.0,25.5
1150,2070000.0,25.6
1151,2071800.0,25.6
1152,2073600.0,25.6
1153,2075400.0,25.6
1154,2077200.0,25.5
1155,2079000.0,25.5
1156,2080800.0,25.4
1157,2082600.0,25.2
1158,2084400.0,25.1
1159,2086200.0,24.9
1160,2088000.0,24.7
1161,2089800.0,24.6
1162,2091600.0,24.5
1163,2093400.0,24.4
1164,2095200.0,24.3
1165,2097000.0,24.2
1166,2098800.0,24.1
1167,2100600.0,24.1
1168,2102400.0,24.0
1169,2104200.0,24.0
1170,2106000.0,24.0
1171,2107800.0,24.0
1172,2109600.0,24.0
1173,2111400.0,24.0
1174,2113200.0,24.0
1175,2115000.0,24.0
1176,2116800.0,24.0
1177,2118600.0,24.0
1178,2120400.0,24.0
1179,2122200.0,24.0
1180,2124000.0,24.0
1181,2125800.0,24.0
1182,2127600.0,24.0
1183,2129400.0,24.0
1184,2131200.0,24.0
1185,2133000.0,24.1
1186,2134800.0,24.1
1187,2136600.0,24.2
1188,2138400.0,24.4
1189,2140200.0,24.5
1190,2142000.0,24.5
1191,2143800.0,24.6
1192,2145600.0,24.7
1193,2147400.0,24.8
