,Unnamed: 0,Time_s,SOC
87,26100,26100,0.273642628
88,26400,26400,0.265459652
89,26700,26700,0.259621476
90,27000,27000,0.25287126
91,27300,27300,0.237209568
92,27600,27600,0.230840855
93,27900,27900,0.222123036
94,28200,28200,0.217388631
95,28500,28500,0.203133825
96,28800,28800,0.193196266
97,29100,29100,0.186915581
98,29400,29400,0.179315937
99,29700,29700,0.174286097
100,30000,30000,0.157126671
101,30300,30300,0.150800537
102,30600,30600,0.142771117
103,30900,30900,0.137851454
104,31200,31200,0.128861512
105,31500,31500,0.114173374
106,31800,31800,0.107239682
107,32100,32100,0.100787084
108,32400,32400,0.094957152
109,32700,32700,0.07930624
110,33000,33000,0.071802666
111,33300,33300,0.063028276
112,33600,33600,0.057519918
113,33900,33900,0.052412015
114,34200,34200,0.049999936
115,34500,34500,0.049998152
116,34800,34800,0.049999988
117,35100,35100,0.050000182
118,35400,35400,0.049998398
119,35700,35700,0.050000825
120,36000,36000,0.049998451
121,36300,36300,0.087505744
122,36600,36600,0.12501234
123,36900,36900,0.16251583
124,37200,37200,0.200019321
125,37500,37500,0.237526028
126,37800,37800,0.27502961
127,38100,38100,0.312537313
128,38400,38400,0.35003995
129,38700,38700,0.387546203
130,39000,39000,0.425053521
131,39300,39300,0.462557012
132,39600,39600,0.500064713
133,39900,39900,0.537568204
134,40200,40200,0.575074926
135,40500,40500,0.612579355
136,40800,40800,0.650086206
137,41100,41100,0.687589694
138,41400,41400,0.725092586
139,41700,41700,0.762599472
140,42000,42000,0.800106068
141,42300,42300,0.837609557
142,42600,42600,0.875117259
143,42900,42900,0.91262017
144,43200,43200,0.95
145,43500,43500,0.949294898
146,43800,43800,0.948589797
147,44100,44100,0.947884695
148,44400,44400,0.947179594
149,44700,44700,0.946474492
150,45000,45000,0.945769391
151,45300,45300,0.945064289
152,45600,45600,0.944359188
153,45900,45900,0.943654086
154,46200,46200,0.942948985
155,46500,46500,0.942243883
156,46800,46800,0.941538782
157,47100,47100,0.922766824
158,47400,47400,0.91729918
159,47700,47700,0.909309872
160,48000,48000,0.90423046
161,48300,48300,0.898087093
162,48600,48600,0.881809093
163,48900,48900,0.875417763
164,49200,49200,0.866936133
165,49500,49500,0.861656237
166,49800,49800,0.845549998
167,50100,50100,0.838090544
168,50400,50400,0.829851051
169,50700,50700,0.824278399
170,51000,51000,0.817383939
171,51300,51300,0.801654101
172,51600,51600,0.795671214
173,51900,51900,0.786536067
174,52200,52200,0.780965269
175,52500,52500,0.770289016
176,52800,52800,0.758068581
177,53100,53100,0.750345008
178,53400,53400,0.743799267
179,53700,53700,0.738706214
180,54000,54000,0.72335044
181,54300,54300,0.715732163
182,54600,54600,0.70711127
183,54900,54900,0.702073951
184,55200,55200,0.695186454
185,55500,55500,0.677135732
186,55800,55800,0.671653165
187,56100,56100,0.664270028
188,56400,56400,0.659647089
189,56700,56700,0.641577155
190,57000,57000,0.634790171
191,57300,57300,0.627280034
192,57600,57600,0.621901837
193,57900,57900,0.6161954
194,58200,58200,0.5999174
195,58500,58500,0.592345127
196,58800,58800,0.58504444
197,59100,59100,0.579641876
198,59400,59400,0.563105981
199,59700,59700,0.556116896
200,60000,60000,0.547997583
201,60300,60300,0.542331016
202,60600,60600,0.535200863
203,60900,60900,0.520239481
204,61200,61200,0.513431357
205,61500,61500,0.504285536
206,61800,61800,0.498474836
207,62100,62100,0.486510104
208,62400,62400,0.475353406
209,62700,62700,0.468327107
210,63000,63000,0.461421204
211,63300,63300,0.456448746
212,63600,63600,0.439846705
213,63900,63900,0.432814974
214,64200,64200,0.425683321
215,64500,64500,0.420125038
216,64800,64800,0.413432077
217,65100,65100,0.394886559
218,65400,65400,0.389390898
219,65700,65700,0.382646873
220,66000,66000,0.377755396
221,66300,66300,0.360375204
222,66600,66600,0.353694359
223,66900,66900,0.345368561
224,67200,67200,0.33945547
225,67500,67500,0.334303708
226,67800,67800,0.317844516
227,68100,68100,0.309943833
228,68400,68400,0.303152747
229,68700,68700,0.296883629
230,69000,69000,0.279439154
231,69300,69300,0.273642628
232,69600,69600,0.265459652
233,69900,69900,0.259621476
234,70200,70200,0.25287126
235,70500,70500,0.237209568
236,70800,70800,0.230840855
237,71100,71100,0.222123036
238,71400,71400,0.217388631
239,71700,71700,0.203133825
240,72000,72000,0.193196266
241,72300,72300,0.186915581
242,72600,72600,0.179315937
243,72900,72900,0.174286097
244,73200,73200,0.157126671
245,73500,73500,0.150800537
246,73800,73800,0.142771117
247,74100,74100,0.137851454
248,74400,74400,0.128861512
249,74700,74700,0.114173374
250,75000,75000,0.107239682
251,75300,75300,0.100787084
252,75600,75600,0.094957152
253,75900,75900,0.07930624
254,76200,76200,0.071802666
255,76500,76500,0.063028276
256,76800,76800,0.057519918
257,77100,77100,0.052412015
258,77400,77400,0.049999936
259,77700,77700,0.049998152
260,78000,78000,0.049999988
261,78300,78300,0.050000182
262,78600,78600,0.049998398
263,78900,78900,0.050000825
264,79200,79200,0.049998451
265,79500,79500,0.087505744
266,79800,79800,0.12501234
267,80100,80100,0.16251583
268,80400,80400,0.200019321
269,80700,80700,0.237526028
270,81000,81000,0.27502961
271,81300,81300,0.312537313
272,81600,81600,0.35003995
273,81900,81900,0.387546203
274,82200,82200,0.425053521
275,82500,82500,0.462557012
276,82800,82800,0.500064713
277,83100,83100,0.537568204
278,83400,83400,0.575074926
279,83700,83700,0.612579355
280,84000,84000,0.650086206
281,84300,84300,0.687589694
282,84600,84600,0.725092586
283,84900,84900,0.762599472
284,85200,85200,0.800106068
285,85500,85500,0.837609557
286,85800,85800,0.875117259
287,86100,86100,0.91262017
288,86400,86400,0.95
289,86700,86700,0.949294898
290,87000,87000,0.948589797
291,87300,87300,0.947884695
292,87600,87600,0.947179594
293,87900,87900,0.946474492
294,88200,88200,0.945769391
295,88500,88500,0.945064289
296,88800,88800,0.944359188
297,89100,89100,0.943654086
298,89400,89400,0.942948985
299,89700,89700,0.942243883
300,90000,90000,0.941538782
301,90300,90300,0.922766824
302,90600,90600,0.91729918
303,90900,90900,0.909309872
304,91200,91200,0.90423046
305,91500,91500,0.898087093
306,91800,91800,0.881809093
307,92100,92100,0.875417763
308,92400,92400,0.866936133
309,92700,92700,0.861656237
310,93000,93000,0.845549998
311,93300,93300,0.838090544
312,93600,93600,0.829851051
313,93900,93900,0.824278399
314,94200,94200,0.817383939
315,94500,94500,0.801654101
316,94800,94800,0.795671214
317,95100,95100,0.786536067
318,95400,95400,0.780965269
319,95700,95700,0.770289016
320,96000,96000,0.758068581
321,96300,96300,0.750345008
322,96600,96600,0.743799267
323,96900,96900,0.738706214
324,97200,97200,0.72335044
325,97500,97500,0.715732163
326,97800,97800,0.70711127
327,98100,98100,0.702073951
328,98400,98400,0.695186454
329,98700,98700,0.677135732
330,99000,99000,0.671653165
331,99300,99300,0.664270028
332,99600,99600,0.659647089
333,99900,99900,0.641577155
334,100200,100200,0.634790171
335,100500,100500,0.627280034
336,100800,100800,0.621901837
337,101100,101100,0.6161954
338,101400,101400,0.5999174
339,101700,101700,0.592345127
340,102000,102000,0.58504444
341,102300,102300,0.579641876
342,102600,102600,0.563105981
343,102900,102900,0.556116896
344,103200,103200,0.547997583
345,103500,103500,0.542331016
346,103800,103800,0.535200863
347,104100,104100,0.520239481
348,104400,104400,0.513431357
349,104700,104700,0.504285536
350,105000,105000,0.498474836
351,105300,105300,0.486510104
352,105600,105600,0.475353406
353,105900,105900,0.468327107
354,106200,106200,0.461421204
355,106500,106500,0.456448746
356,106800,106800,0.439846705
357,107100,107100,0.432814974
358,107400,107400,0.425683321
359,107700,107700,0.420125038
360,108000,108000,0.413432077
361,108300,108300,0.394886559
362,108600,108600,0.389390898
363,108900,108900,0.382646873
364,109200,109200,0.377755396
365,109500,109500,0.360375204
366,109800,109800,0.353694359
367,110100,110100,0.345368561
368,110400,110400,0.33945547
369,110700,110700,0.334303708
370,111000,111000,0.317844516
371,111300,111300,0.309943833
372,111600,111600,0.303152747
373,111900,111900,0.296883629
374,112200,112200,0.279439154
375,112500,112500,0.273642628
376,112800,112800,0.265459652
377,113100,113100,0.259621476
378,113400,113400,0.25287126
379,113700,113700,0.237209568
380,114000,114000,0.230840855
381,114300,114300,0.222123036
382,114600,114600,0.217388631
383,114900,114900,0.203133825
384,115200,115200,0.193196266
385,115500,115500,0.186915581
386,115800,115800,0.179315937
387,116100,116100,0.174286097
388,116400,116400,0.157126671
389,116700,116700,0.150800537
390,117000,117000,0.142771117
391,117300,117300,0.137851454
392,117600,117600,0.128861512
393,117900,117900,0.114173374
394,118200,118200,0.107239682
395,118500,118500,0.100787084
396,118800,118800,0.094957152
397,119100,119100,0.07930624
398,119400,119400,0.071802666
399,119700,119700,0.063028276
400,120000,120000,0.057519918
401,120300,120300,0.052412015
402,120600,120600,0.049999936
403,120900,120900,0.049998152
404,121200,121200,0.049999988
405,121500,121500,0.050000182
406,121800,121800,0.049998398
407,122100,122100,0.050000825
408,122400,122400,0.049998451
409,122700,122700,0.087505744
410,123000,123000,0.12501234
411,123300,123300,0.16251583
412,123600,123600,0.200019321
413,123900,123900,0.237526028
414,124200,124200,0.27502961
415,124500,124500,0.312537313
416,124800,124800,0.35003995
417,125100,125100,0.387546203
418,125400,125400,0.425053521
419,125700,125700,0.462557012
420,126000,126000,0.500064713
421,126300,126300,0.537568204
422,126600,126600,0.575074926
423,126900,126900,0.612579355
424,127200,127200,0.650086206
425,127500,127500,0.687589694
426,127800,127800,0.725092586
427,128100,128100,0.762599472
428,128400,128400,0.800106068
429,128700,128700,0.837609557
430,129000,129000,0.875117259
431,129300,129300,0.91262017
432,129600,129600,0.95
433,129900,129900,0.949294898
434,130200,130200,0.948589797
435,130500,130500,0.947884695
436,130800,130800,0.947179594
437,131100,131100,0.946474492
438,131400,131400,0.945769391
439,131700,131700,0.945064289
440,132000,132000,0.944359188
441,132300,132300,0.943654086
442,132600,132600,0.942948985
443,132900,132900,0.942243883
444,133200,133200,0.941538782
445,133500,133500,0.922766824
446,133800,133800,0.91729918
447,134100,134100,0.909309872
448,134400,134400,0.90423046
449,134700,134700,0.898087093
450,135000,135000,0.881809093
451,135300,135300,0.875417763
452,135600,135600,0.866936133
453,135900,135900,0.861656237
454,136200,136200,0.845549998
455,136500,136500,0.838090544
456,136800,136800,0.829851051
457,137100,137100,0.824278399
458,137400,137400,0.817383939
459,137700,137700,0.801654101
460,138000,138000,0.795671214
461,138300,138300,0.786536067
462,138600,138600,0.780965269
463,138900,138900,0.770289016
464,139200,139200,0.758068581
465,139500,139500,0.750345008
466,139800,139800,0.743799267
467,140100,140100,0.738706214
468,140400,140400,0.72335044
469,140700,140700,0.715732163
470,141000,141000,0.70711127
471,141300,141300,0.702073951
472,141600,141600,0.695186454
473,141900,141900,0.677135732
474,142200,142200,0.671653165
475,142500,142500,0.664270028
476,142800,142800,0.659647089
477,143100,143100,0.641577155
478,143400,143400,0.634790171
479,143700,143700,0.627280034
480,144000,144000,0.621901837
481,144300,144300,0.6161954
482,144600,144600,0.5999174
483,144900,144900,0.592345127
484,145200,145200,0.58504444
485,145500,145500,0.579641876
486,145800,145800,0.563105981
487,146100,146100,0.556116896
488,146400,146400,0.547997583
489,146700,146700,0.542331016
490,147000,147000,0.535200863
491,147300,147300,0.520239481
492,147600,147600,0.513431357
493,147900,147900,0.504285536
494,148200,148200,0.498474836
495,148500,148500,0.486510104
496,148800,148800,0.475353406
497,149100,149100,0.468327107
498,149400,149400,0.461421204
499,149700,149700,0.456448746
500,150000,150000,0.439846705
501,150300,150300,0.432814974
502,150600,150600,0.425683321
503,150900,150900,0.420125038
504,151200,151200,0.413432077
505,151500,151500,0.394886559
506,151800,151800,0.389390898
507,152100,152100,0.382646873
508,152400,152400,0.377755396
509,152700,152700,0.360375204
510,153000,153000,0.353694359
511,153300,153300,0.345368561
512,153600,153600,0.33945547
513,153900,153900,0.334303708
514,154200,154200,0.317844516
515,154500,154500,0.309943833
516,154800,154800,0.303152747
517,155100,155100,0.296883629
518,155400,155400,0.279439154
519,155700,155700,0.273642628
520,156000,156000,0.265459652
521,156300,156300,0.259621476
522,156600,156600,0.25287126
523,156900,156900,0.237209568
524,157200,157200,0.230840855
525,157500,157500,0.222123036
526,157800,157800,0.217388631
527,158100,158100,0.203133825
528,158400,158400,0.193196266
529,158700,158700,0.186915581
530,159000,159000,0.179315937
531,159300,159300,0.174286097
532,159600,159600,0.157126671
533,159900,159900,0.150800537
534,160200,160200,0.142771117
535,160500,160500,0.137851454
536,160800,160800,0.128861512
537,161100,161100,0.114173374
538,161400,161400,0.107239682
539,161700,161700,0.100787084
540,162000,162000,0.094957152
541,162300,162300,0.07930624
542,162600,162600,0.071802666
543,162900,162900,0.063028276
544,163200,163200,0.057519918
545,163500,163500,0.052412015
546,163800,163800,0.049999936
547,164100,164100,0.049998152
548,164400,164400,0.049999988
549,164700,164700,0.050000182
550,165000,165000,0.049998398
551,165300,165300,0.050000825
552,165600,165600,0.049998451
553,165900,165900,0.087505744
554,166200,166200,0.12501234
555,166500,166500,0.16251583
556,166800,166800,0.200019321
557,167100,167100,0.237526028
558,167400,167400,0.27502961
559,167700,167700,0.312537313
560,168000,168000,0.35003995
561,168300,168300,0.387546203
562,168600,168600,0.425053521
563,168900,168900,0.462557012
564,169200,169200,0.500064713
565,169500,169500,0.537568204
566,169800,169800,0.575074926
567,170100,170100,0.612579355
568,170400,170400,0.650086206
569,170700,170700,0.687589694
570,171000,171000,0.725092586
571,171300,171300,0.762599472
572,171600,171600,0.800106068
573,171900,171900,0.837609557
574,172200,172200,0.875117259
575,172500,172500,0.91262017
576,172800,172800,0.95
577,173100,173100,0.949294898
578,173400,173400,0.948589797
579,173700,173700,0.947884695
580,174000,174000,0.947179594
581,174300,174300,0.946474492
582,174600,174600,0.945769391
583,174900,174900,0.945064289
584,175200,175200,0.944359188
585,175500,175500,0.943654086
586,175800,175800,0.942948985
587,176100,176100,0.942243883
588,176400,176400,0.941538782
589,176700,176700,0.922766824
590,177000,177000,0.91729918
591,177300,177300,0.909309872
592,177600,177600,0.90423046
593,177900,177900,0.898087093
594,178200,178200,0.881809093
595,178500,178500,0.875417763
596,178800,178800,0.866936133
597,179100,179100,0.861656237
598,179400,179400,0.845549998
599,179700,179700,0.838090544
600,180000,180000,0.829851051
601,180300,180300,0.824278399
602,180600,180600,0.817383939
603,180900,180900,0.801654101
604,181200,181200,0.795671214
605,181500,181500,0.786536067
606,181800,181800,0.780965269
607,182100,182100,0.770289016
608,182400,182400,0.758068581
609,182700,182700,0.750345008
610,183000,183000,0.743799267
611,183300,183300,0.738706214
612,183600,183600,0.72335044
613,183900,183900,0.715732163
614,184200,184200,0.70711127
615,184500,184500,0.702073951
616,184800,184800,0.695186454
617,185100,185100,0.677135732
618,185400,185400,0.671653165
619,185700,185700,0.664270028
620,186000,186000,0.659647089
621,186300,186300,0.641577155
622,186600,186600,0.634790171
623,186900,186900,0.627280034
624,187200,187200,0.621901837
625,187500,187500,0.6161954
626,187800,187800,0.5999174
627,188100,188100,0.592345127
628,188400,188400,0.58504444
629,188700,188700,0.579641876
630,189000,189000,0.563105981
631,189300,189300,0.556116896
632,189600,189600,0.547997583
633,189900,189900,0.542331016
634,190200,190200,0.535200863
635,190500,190500,0.520239481
636,190800,190800,0.513431357
637,191100,191100,0.504285536
638,191400,191400,0.498474836
639,191700,191700,0.486510104
640,192000,192000,0.475353406
641,192300,192300,0.468327107
642,192600,192600,0.461421204
643,192900,192900,0.456448746
644,193200,193200,0.439846705
645,193500,193500,0.432814974
646,193800,193800,0.425683321
647,194100,194100,0.420125038
648,194400,194400,0.413432077
649,194700,194700,0.394886559
650,195000,195000,0.389390898
651,195300,195300,0.382646873
652,195600,195600,0.377755396
653,195900,195900,0.360375204
654,196200,196200,0.353694359
655,196500,196500,0.345368561
656,196800,196800,0.33945547
657,197100,197100,0.334303708
658,197400,197400,0.317844516
659,197700,197700,0.309943833
660,198000,198000,0.303152747
661,198300,198300,0.296883629
662,198600,198600,0.279439154
663,198900,198900,0.273642628
664,199200,199200,0.265459652
665,199500,199500,0.259621476
666,199800,199800,0.25287126
667,200100,200100,0.237209568
668,200400,200400,0.230840855
669,200700,200700,0.222123036
670,201000,201000,0.217388631
671,201300,201300,0.203133825
672,201600,201600,0.193196266
673,201900,201900,0.186915581
674,202200,202200,0.179315937
675,202500,202500,0.174286097
676,202800,202800,0.157126671
677,203100,203100,0.150800537
678,203400,203400,0.142771117
679,203700,203700,0.137851454
680,204000,204000,0.128861512
681,204300,204300,0.114173374
682,204600,204600,0.107239682
683,204900,204900,0.100787084
684,205200,205200,0.094957152
685,205500,205500,0.07930624
686,205800,205800,0.071802666
687,206100,206100,0.063028276
688,206400,206400,0.057519918
689,206700,206700,0.052412015
690,207000,207000,0.049999936
691,207300,207300,0.049998152
692,207600,207600,0.049999988
693,207900,207900,0.050000182
694,208200,208200,0.049998398
695,208500,208500,0.050000825
696,208800,208800,0.049998451
697,209100,209100,0.087505744
698,209400,209400,0.12501234
699,209700,209700,0.16251583
700,210000,210000,0.200019321
701,210300,210300,0.237526028
702,210600,210600,0.27502961
703,210900,210900,0.312537313
704,211200,211200,0.35003995
705,211500,211500,0.387546203
706,211800,211800,0.425053521
707,212100,212100,0.462557012
708,212400,212400,0.500064713
709,212700,212700,0.537568204
710,213000,213000,0.575074926
711,213300,213300,0.612579355
712,213600,213600,0.650086206
713,213900,213900,0.687589694
714,214200,214200,0.725092586
715,214500,214500,0.762599472
716,214800,214800,0.800106068
717,215100,215100,0.837609557
718,215400,215400,0.875117259
719,215700,215700,0.91262017
720,216000,216000,0.95
721,216300,216300,0.949294898
722,216600,216600,0.948589797
723,216900,216900,0.947884695
724,217200,217200,0.947179594
725,217500,217500,0.946474492
726,217800,217800,0.945769391
727,218100,218100,0.945064289
728,218400,218400,0.944359188
729,218700,218700,0.943654086
730,219000,219000,0.942948985
731,219300,219300,0.942243883
732,219600,219600,0.941538782
733,219900,219900,0.922766824
734,220200,220200,0.91729918
735,220500,220500,0.909309872
736,220800,220800,0.90423046
737,221100,221100,0.898087093
738,221400,221400,0.881809093
739,221700,221700,0.875417763
740,222000,222000,0.866936133
741,222300,222300,0.861656237
742,222600,222600,0.845549998
743,222900,222900,0.838090544
744,223200,223200,0.829851051
745,223500,223500,0.824278399
746,223800,223800,0.817383939
747,224100,224100,0.801654101
748,224400,224400,0.795671214
749,224700,224700,0.786536067
750,225000,225000,0.780965269
751,225300,225300,0.770289016
752,225600,225600,0.758068581
753,225900,225900,0.750345008
754,226200,226200,0.743799267
755,226500,226500,0.738706214
756,226800,226800,0.72335044
757,227100,227100,0.715732163
758,227400,227400,0.70711127
759,227700,227700,0.702073951
760,228000,228000,0.695186454
761,228300,228300,0.677135732
762,228600,228600,0.671653165
763,228900,228900,0.664270028
764,229200,229200,0.659647089
765,229500,229500,0.641577155
766,229800,229800,0.634790171
767,230100,230100,0.627280034
768,230400,230400,0.621901837
769,230700,230700,0.6161954
770,231000,231000,0.5999174
771,231300,231300,0.592345127
772,231600,231600,0.58504444
773,231900,231900,0.579641876
774,232200,232200,0.563105981
775,232500,232500,0.556116896
776,232800,232800,0.547997583
777,233100,233100,0.542331016
778,233400,233400,0.535200863
779,233700,233700,0.520239481
780,234000,234000,0.513431357
781,234300,234300,0.504285536
782,234600,234600,0.498474836
783,234900,234900,0.486510104
784,235200,235200,0.475353406
785,235500,235500,0.468327107
786,235800,235800,0.461421204
787,236100,236100,0.456448746
788,236400,236400,0.439846705
789,236700,236700,0.432814974
790,237000,237000,0.425683321
791,237300,237300,0.420125038
792,237600,237600,0.413432077
793,237900,237900,0.394886559
794,238200,238200,0.389390898
795,238500,238500,0.382646873
796,238800,238800,0.377755396
797,239100,239100,0.360375204
798,239400,239400,0.353694359
799,239700,239700,0.345368561
800,240000,240000,0.33945547
801,240300,240300,0.334303708
802,240600,240600,0.317844516
803,240900,240900,0.309943833
804,241200,241200,0.303152747
805,241500,241500,0.296883629
806,241800,241800,0.279439154
807,242100,242100,0.273642628
808,242400,242400,0.265459652
809,242700,242700,0.259621476
810,243000,243000,0.25287126
811,243300,243300,0.237209568
812,243600,243600,0.230840855
813,243900,243900,0.222123036
814,244200,244200,0.217388631
815,244500,244500,0.203133825
816,244800,244800,0.193196266
817,245100,245100,0.186915581
818,245400,245400,0.179315937
819,245700,245700,0.174286097
820,246000,246000,0.157126671
821,246300,246300,0.150800537
822,246600,246600,0.142771117
823,246900,246900,0.137851454
824,247200,247200,0.128861512
825,247500,247500,0.114173374
826,247800,247800,0.107239682
827,248100,248100,0.100787084
828,248400,248400,0.094957152
829,248700,248700,0.07930624
830,249000,249000,0.071802666
831,249300,249300,0.063028276
832,249600,249600,0.057519918
833,249900,249900,0.052412015
834,250200,250200,0.049999936
835,250500,250500,0.049998152
836,250800,250800,0.049999988
837,251100,251100,0.050000182
838,251400,251400,0.049998398
839,251700,251700,0.050000825
840,252000,252000,0.049998451
841,252300,252300,0.087505744
842,252600,252600,0.12501234
843,252900,252900,0.16251583
844,253200,253200,0.200019321
845,253500,253500,0.237526028
846,253800,253800,0.27502961
847,254100,254100,0.312537313
848,254400,254400,0.35003995
849,254700,254700,0.387546203
850,255000,255000,0.425053521
851,255300,255300,0.462557012
852,255600,255600,0.500064713
853,255900,255900,0.537568204
854,256200,256200,0.575074926
855,256500,256500,0.612579355
856,256800,256800,0.650086206
857,257100,257100,0.687589694
858,257400,257400,0.725092586
859,257700,257700,0.762599472
860,258000,258000,0.800106068
861,258300,258300,0.837609557
862,258600,258600,0.875117259
863,258900,258900,0.91262017
864,259200,259200,0.95
865,259500,259500,0.949294898
866,259800,259800,0.948589797
867,260100,260100,0.947884695
868,260400,260400,0.947179594
869,260700,260700,0.946474492
870,261000,261000,0.945769391
871,261300,261300,0.945064289
872,261600,261600,0.944359188
873,261900,261900,0.943654086
874,262200,262200,0.942948985
875,262500,262500,0.942243883
876,262800,262800,0.941538782
877,263100,263100,0.922766824
878,263400,263400,0.91729918
879,263700,263700,0.909309872
880,264000,264000,0.90423046
881,264300,264300,0.898087093
882,264600,264600,0.881809093
883,264900,264900,0.875417763
884,265200,265200,0.866936133
885,265500,265500,0.861656237
886,265800,265800,0.845549998
887,266100,266100,0.838090544
888,266400,266400,0.829851051
889,266700,266700,0.824278399
890,267000,267000,0.817383939
891,267300,267300,0.801654101
892,267600,267600,0.795671214
893,267900,267900,0.786536067
894,268200,268200,0.780965269
895,268500,268500,0.770289016
896,268800,268800,0.758068581
897,269100,269100,0.750345008
898,269400,269400,0.743799267
899,269700,269700,0.738706214
900,270000,270000,0.72335044
901,270300,270300,0.715732163
902,270600,270600,0.70711127
903,270900,270900,0.702073951
904,271200,271200,0.695186454
905,271500,271500,0.677135732
906,271800,271800,0.671653165
907,272100,272100,0.664270028
908,272400,272400,0.659647089
909,272700,272700,0.641577155
910,273000,273000,0.634790171
911,273300,273300,0.627280034
912,273600,273600,0.621901837
913,273900,273900,0.6161954
914,274200,274200,0.5999174
915,274500,274500,0.592345127
916,274800,274800,0.58504444
917,275100,275100,0.579641876
918,275400,275400,0.563105981
919,275700,275700,0.556116896
920,276000,276000,0.547997583
921,276300,276300,0.542331016
922,276600,276600,0.535200863
923,276900,276900,0.520239481
924,277200,277200,0.513431357
925,277500,277500,0.504285536
926,277800,277800,0.498474836
927,278100,278100,0.486510104
928,278400,278400,0.475353406
929,278700,278700,0.468327107
930,279000,279000,0.461421204
931,279300,279300,0.456448746
932,279600,279600,0.439846705
933,279900,279900,0.432814974
934,280200,280200,0.425683321
935,280500,280500,0.420125038
936,280800,280800,0.413432077
937,281100,281100,0.394886559
938,281400,281400,0.389390898
939,281700,281700,0.382646873
940,282000,282000,0.377755396
941,282300,282300,0.360375204
942,282600,282600,0.353694359
943,282900,282900,0.345368561
944,283200,283200,0.33945547
945,283500,283500,0.334303708
946,283800,283800,0.317844516
947,284100,284100,0.309943833
948,284400,284400,0.303152747
949,284700,284700,0.296883629
950,285000,285000,0.279439154
951,285300,285300,0.273642628
952,285600,285600,0.265459652
953,285900,285900,0.259621476
954,286200,286200,0.25287126
955,286500,286500,0.237209568
956,286800,286800,0.230840855
957,287100,287100,0.222123036
958,287400,287400,0.217388631
959,287700,287700,0.203133825
960,288000,288000,0.193196266
961,288300,288300,0.186915581
962,288600,288600,0.179315937
963,288900,288900,0.174286097
964,289200,289200,0.157126671
965,289500,289500,0.150800537
966,289800,289800,0.142771117
967,290100,290100,0.137851454
968,290400,290400,0.128861512
969,290700,290700,0.114173374
970,291000,291000,0.107239682
971,291300,291300,0.100787084
972,291600,291600,0.094957152
973,291900,291900,0.07930624
974,292200,292200,0.071802666
975,292500,292500,0.063028276
976,292800,292800,0.057519918
977,293100,293100,0.052412015
978,293400,293400,0.049999936
979,293700,293700,0.049998152
980,294000,294000,0.049999988
981,294300,294300,0.050000182
982,294600,294600,0.049998398
983,294900,294900,0.050000825
984,295200,295200,0.049998451
985,295500,295500,0.087505744
986,295800,295800,0.12501234
987,296100,296100,0.16251583
988,296400,296400,0.200019321
989,296700,296700,0.237526028
990,297000,297000,0.27502961
991,297300,297300,0.312537313
992,297600,297600,0.35003995
993,297900,297900,0.387546203
994,298200,298200,0.425053521
995,298500,298500,0.462557012
996,298800,298800,0.500064713
997,299100,299100,0.537568204
